,date,rainfall,temp
3941,2009/10/15,0,28
3942,2009/10/16,0.2,28.4
3943,2009/10/17,0,29.2
3944,2009/10/18,0,28.8
3945,2009/10/19,0,29.1
3946,2009/10/20,0,29.6
3947,2009/10/21,0,28.9
3948,2009/10/22,0,29.2
3949,2009/10/23,0,28.9
3950,2009/10/24,0,29.4
3951,2009/10/25,0.5,28.6
3952,2009/10/26,0,29.1
3953,2009/10/27,15.5,28
3954,2009/10/28,30.1,27.2
3955,2009/10/29,0,27.6
3956,2009/10/30,38.4,27.6
3957,2009/10/31,2,26.6
3958,2009/11/1,0,28
3959,2009/11/2,4.2,27.5
3960,2009/11/3,2.6,28.3
3961,2009/11/4,21.2,28
3962,2009/11/5,58,25.8
3963,2009/11/6,15.9,26.8
3964,2009/11/7,0,28.3
3965,2009/11/8,0.4,28.8
3966,2009/11/9,0.4,27.1
3967,2009/11/10,0,27.1
3968,2009/11/11,0.3,28.2
3969,2009/11/12,4.2,27.2
3970,2009/11/13,14.9,26.2
3971,2009/11/14,0.3,25.8
3972,2009/11/15,35.8,26.7
3973,2009/11/16,14.3,25.8
3974,2009/11/17,2.7,27.1
3975,2009/11/18,8.3,26.8
3976,2009/11/19,61.4,25.8
3977,2009/11/20,17.4,25.4
3978,2009/11/21,5.5,27.2
3979,2009/11/22,0,27.7
3980,2009/11/23,0.3,27.1
3981,2009/11/24,0,28.3
3982,2009/11/25,0,28.3
3983,2009/11/26,7.1,28.1
3984,2009/11/27,1.9,27.9
3985,2009/11/28,1.7,27.7
3986,2009/11/29,2.9,27.2
3987,2009/11/30,0.1,26.6
3988,2009/12/1,0.7,27.8
3989,2009/12/2,17.7,26.9
3990,2009/12/3,0,26.5
3991,2009/12/4,42.6,25.9
3992,2009/12/5,4.9,26
3993,2009/12/6,0.4,26.6
3994,2009/12/7,0,27.3
3995,2009/12/8,0,27.9
3996,2009/12/9,0,27.8
3997,2009/12/10,0,27.9
3998,2009/12/11,0,27.9
3999,2009/12/12,0,27.9
4000,2009/12/13,0,28
4001,2009/12/14,0.1,27.7
4002,2009/12/15,7.5,27.3
4003,2009/12/16,10.8,27.3
4004,2009/12/17,18.5,26.8
4005,2009/12/18,1.5,26.9
4006,2009/12/19,24.6,25.5
4007,2009/12/20,2.6,27.1
4008,2009/12/21,3.8,27.3
4009,2009/12/22,11.2,26.8
4010,2009/12/23,5.6,27.8
4011,2009/12/24,27.6,25.8
4012,2009/12/25,0,27.4
4013,2009/12/26,7.3,26.3
4014,2009/12/27,2,26.6
4015,2009/12/28,0.3,26.6
4016,2009/12/29,0,27.4
4017,2009/12/30,0.1,27.4
4018,2009/12/31,0,27.6
4019,2010/1/1,0,27.9
4020,2010/1/2,0,27.8
4021,2010/1/3,0.5,28
4022,2010/1/4,0.4,26.3
4023,2010/1/5,0,27.5
4024,2010/1/6,1.6,28.2
4025,2010/1/7,5.4,26.1
4026,2010/1/8,1,27.3
4027,2010/1/9,0,27.4
4028,2010/1/10,0,27.2
4029,2010/1/11,0,27.6
4030,2010/1/12,18.1,27
4031,2010/1/13,0,27.4
4032,2010/1/14,0,27.5
4033,2010/1/15,0,27.6
4034,2010/1/16,0,27.5
4035,2010/1/17,0,27.4
4036,2010/1/18,3.6,26.7
4037,2010/1/19,24.5,26.6
4038,2010/1/20,0,26.8
4039,2010/1/21,0,27.4
4040,2010/1/22,10.9,26.4
4041,2010/1/23,0,28.1
4042,2010/1/24,0,27.9
4043,2010/1/25,0,27.8
4044,2010/1/26,0,28
4045,2010/1/27,0.1,27.8
4046,2010/1/28,3.4,27.5
4047,2010/1/29,0,27.8
4048,2010/1/30,0,28.1
4049,2010/1/31,0,28.3
4050,2010/2/1,0,27.9
4051,2010/2/2,0,28.1
4052,2010/2/3,0,28.6
4053,2010/2/4,0,28.7
4054,2010/2/5,0,28.3
4055,2010/2/6,0,28.7
4056,2010/2/7,0,28.9
4057,2010/2/8,0,28.9
4058,2010/2/9,2,28.2
4059,2010/2/10,0,28.8
4060,2010/2/11,0,28.9
4061,2010/2/12,0,29
4062,2010/2/13,0,29.2
4063,2010/2/14,0,29
4064,2010/2/15,0,28.6
4065,2010/2/16,2.9,29.1
4066,2010/2/17,0.4,29
4067,2010/2/18,0,29.2
4068,2010/2/19,0,28.6
4069,2010/2/20,0,28.5
4070,2010/2/21,0,29.2
4071,2010/2/22,0,29.2
4072,2010/2/23,0,29.1
4073,2010/2/24,1,29.2
4074,2010/2/25,0,29.5
4075,2010/2/26,0,29.6
4076,2010/2/27,0,29.2
4077,2010/2/28,0,29.5
4078,2010/3/1,0,29.3
4079,2010/3/2,0,29.5
4080,2010/3/3,0,29.6
4081,2010/3/4,0,29.4
4082,2010/3/5,0,29.3
4083,2010/3/6,0,29.4
4084,2010/3/7,0,29.7
4085,2010/3/8,0,29.8
4086,2010/3/9,28.7,29.8
4087,2010/3/10,6.8,28.2
4088,2010/3/11,0,28.9
4089,2010/3/12,0,29.3
4090,2010/3/13,8.1,28.1
4091,2010/3/14,0,28.8
4092,2010/3/15,0,29.4
4093,2010/3/16,2.9,27.7
4094,2010/3/17,0,29.1
4095,2010/3/18,26.4,27.5
4096,2010/3/19,17.9,26.6
4097,2010/3/20,15.5,25.2
4098,2010/3/21,0,27.8
4099,2010/3/22,0,28.4
4100,2010/3/23,57.6,27.6
4101,2010/3/24,2,28.5
4102,2010/3/25,22.9,27.9
4103,2010/3/26,0,28.6
4104,2010/3/27,0,28.9
4105,2010/3/28,0,29.1
4106,2010/3/29,0,28.8
4107,2010/3/30,0.1,28.4
4108,2010/3/31,49.1,27.5
4109,2010/4/1,7.9,28
4110,2010/4/2,0.1,28.6
4111,2010/4/3,14.2,27.7
4112,2010/4/4,11.5,25.8
4113,2010/4/5,0.1,27.8
4114,2010/4/6,0,29.3
4115,2010/4/7,0,29.5
4116,2010/4/8,0,29.5
4117,2010/4/9,0,29.8
4118,2010/4/10,0,28.7
4119,2010/4/11,13.9,29.5
4120,2010/4/12,0,29.8
4121,2010/4/13,27.8,28.6
4122,2010/4/14,0,28.8
4123,2010/4/15,17.1,28.9
4124,2010/4/16,1.1,28.3
4125,2010/4/17,40,28.3
4126,2010/4/18,1.2,27.5
4127,2010/4/19,8.1,27.8
4128,2010/4/20,1.1,27.8
4129,2010/4/21,0.9,28.1
4130,2010/4/22,3.9,28.2
4131,2010/4/23,0,29
4132,2010/4/24,0.9,28.4
4133,2010/4/25,2.8,28.7
4134,2010/4/26,5,27.5
4135,2010/4/27,0.6,28.7
4136,2010/4/28,0,29.3
4137,2010/4/29,0.3,29.2
4138,2010/4/30,0,29.9
4139,2010/5/1,0,30
4140,2010/5/2,0,29.8
4141,2010/5/3,1,29.7
4142,2010/5/4,0,30.4
4143,2010/5/5,0,30.3
4144,2010/5/6,2.4,29.9
4145,2010/5/7,0,30.5
4146,2010/5/8,20.1,29.4
4147,2010/5/9,0,28.6
4148,2010/5/10,0,28.6
4149,2010/5/11,3.3,29.3
4150,2010/5/12,3.7,29.4
4151,2010/5/13,5.6,28.1
4152,2010/5/14,10.7,28.6
4153,2010/5/15,0,29.3
4154,2010/5/16,90.5,28.5
4155,2010/5/17,3,27.8
4156,2010/5/18,3.3,29.4
4157,2010/5/19,4.9,27.2
4158,2010/5/20,1.1,29.4
4159,2010/5/21,0.5,29.6
4160,2010/5/22,1.3,28.2
4161,2010/5/23,0,29.4
4162,2010/5/24,0,30.3
4163,2010/5/25,0,30.4
4164,2010/5/26,0,30.1
4165,2010/5/27,0.8,29.5
4166,2010/5/28,0.3,29.3
4167,2010/5/29,0,29.5
4168,2010/5/30,0.1,28.4
4169,2010/5/31,4.9,27.4
4170,2010/6/1,43,29.2
4171,2010/6/2,3.4,28.3
4172,2010/6/3,0,29.7
4173,2010/6/4,0,29.4
4174,2010/6/5,0,28.6
4175,2010/6/6,24.3,29.1
4176,2010/6/7,10.5,28.1
4177,2010/6/8,2,26.7
4178,2010/6/9,0,28.3
4179,2010/6/10,1.8,27.5
4180,2010/6/11,0,29.7
4181,2010/6/12,0,29.6
4182,2010/6/13,1,28.2
4183,2010/6/14,0.7,28.6
4184,2010/6/15,29.7,27.9
4185,2010/6/16,38.4,25.9
4186,2010/6/17,0,28.1
4187,2010/6/18,1,28.6
4188,2010/6/19,8.1,28.2
4189,2010/6/20,0,28.8
4190,2010/6/21,0,29.7
4191,2010/6/22,0.4,28.4
4192,2010/6/23,5.1,26.9
4193,2010/6/24,9,28.3
4194,2010/6/25,26,26.5
4195,2010/6/26,0,28.6
4196,2010/6/27,19.8,27.4
4197,2010/6/28,15.7,28
4198,2010/6/29,0.1,28.5
4199,2010/6/30,0.5,28.7
4200,2010/7/1,0.4,28.1
4201,2010/7/2,49.9,26.3
4202,2010/7/3,4.1,25.8
4203,2010/7/4,0,27.8
4204,2010/7/5,0,28.9
4205,2010/7/6,0,29.5
4206,2010/7/7,0,29.2
4207,2010/7/8,0.3,27.7
4208,2010/7/9,0,27.8
4209,2010/7/10,4.6,27.2
4210,2010/7/11,0,28.6
4211,2010/7/12,21,28.2
4212,2010/7/13,0,28.8
4213,2010/7/14,0,29
4214,2010/7/15,0,29.4
4215,2010/7/16,121.1,27.4
4216,2010/7/17,4.3,26.7
4217,2010/7/18,3.2,26.8
4218,2010/7/19,0,27.7
4219,2010/7/20,0.4,27.3
4220,2010/7/21,16.2,27.2
4221,2010/7/22,3.1,26
4222,2010/7/23,0.5,27.8
4223,2010/7/24,0,27.9
4224,2010/7/25,0.5,28.7
4225,2010/7/26,2.6,25.7
4226,2010/7/27,0,28.2
4227,2010/7/28,5.6,27
4228,2010/7/29,0,28.8
4229,2010/7/30,24.4,25.6
4230,2010/7/31,36.3,27.9
4231,2010/8/1,2.1,25.4
4232,2010/8/2,0,28.2
4233,2010/8/3,0,28.3
4234,2010/8/4,23.8,27.5
4235,2010/8/5,0,28.3
4236,2010/8/6,0,29.1
4237,2010/8/7,0.3,28
4238,2010/8/8,0,28.5
4239,2010/8/9,0,28.8
4240,2010/8/10,4.8,28.8
4241,2010/8/11,1.8,27.6
4242,2010/8/12,0,28.3
4243,2010/8/13,1.9,28.1
4244,2010/8/14,0.3,27.4
4245,2010/8/15,0.4,27.2
4246,2010/8/16,1.7,27
4247,2010/8/17,0,27.6
4248,2010/8/18,41,26.7
4249,2010/8/19,60.2,27.4
4250,2010/8/20,4,25.6
4251,2010/8/21,0,27.7
4252,2010/8/22,0,29
4253,2010/8/23,3.7,28
4254,2010/8/24,0.5,28.5
4255,2010/8/25,0,28.5
4256,2010/8/26,0,29.2
4257,2010/8/27,0.1,27.9
4258,2010/8/28,0.9,28.8
4259,2010/8/29,10.9,27.4
4260,2010/8/30,0,27.6
4261,2010/8/31,0,28.3
4262,2010/9/1,0,29.2
4263,2010/9/2,0,29
4264,2010/9/3,0,28.8
4265,2010/9/4,28,28.9
4266,2010/9/5,7.2,26.5
4267,2010/9/6,6.1,26.9
4268,2010/9/7,0,27.7
4269,2010/9/8,6.5,26.7
4270,2010/9/9,0,28.8
4271,2010/9/10,2.2,27.2
4272,2010/9/11,0,28.3
4273,2010/9/12,0,29
4274,2010/9/13,1.1,29
4275,2010/9/14,0,29.6
4276,2010/9/15,13.8,27.7
4277,2010/9/16,0,28.1
4278,2010/9/17,11.3,26.7
4279,2010/9/18,0,28.6
4280,2010/9/19,0,29
4281,2010/9/20,0,28.3
4282,2010/9/21,0,28.4
4283,2010/9/22,0,28.3
4284,2010/9/23,2,27.5
4285,2010/9/24,4.2,27.2
4286,2010/9/25,8,27
4287,2010/9/26,0,28.4
4288,2010/9/27,5.9,27
4289,2010/9/28,0,27.6
4290,2010/9/29,0,28.5
4291,2010/9/30,25.2,26.9
4292,2010/10/1,0,28.2
4293,2010/10/2,58.1,29.2
4294,2010/10/3,0,28
4295,2010/10/4,3,28.4
4296,2010/10/5,0,28.7
4297,2010/10/6,0,28.6
4298,2010/10/7,0.1,27.3
4299,2010/10/8,0.2,28.4
4300,2010/10/9,0.3,29.2
4301,2010/10/10,0,29.7
4302,2010/10/11,0,29.2
4303,2010/10/12,2.9,28.6
4304,2010/10/13,0.3,27.4
4305,2010/10/14,0,29.1
4306,2010/10/15,0,30
4307,2010/10/16,0,29.9
4308,2010/10/17,0,29
4309,2010/10/18,2,29.1
4310,2010/10/19,0,28.7
4311,2010/10/20,21.6,28.1
4312,2010/10/21,0.4,27.9
4313,2010/10/22,18.9,27.8
4314,2010/10/23,0,28
4315,2010/10/24,1.5,26.8
4316,2010/10/25,7.4,27.2
4317,2010/10/26,17.7,27.8
4318,2010/10/27,0,26.4
4319,2010/10/28,8.4,27.9
4320,2010/10/29,7.8,26.9
4321,2010/10/30,10,26.4
4322,2010/10/31,5.6,28.1
4323,2010/11/1,2.8,28.5
4324,2010/11/2,19,28.1
4325,2010/11/3,0,29.5
4326,2010/11/4,0,28.5
4327,2010/11/5,22.2,27.3
4328,2010/11/6,3.6,27.4
4329,2010/11/7,41.6,26.3
4330,2010/11/8,2,26.8
4331,2010/11/9,0.6,26.7
4332,2010/11/10,8.2,27.7
4333,2010/11/11,5,26.2
4334,2010/11/12,0,27.8
4335,2010/11/13,2.4,27.7
4336,2010/11/14,22,25.9
4337,2010/11/15,0,26.7
4338,2010/11/16,34.4,26.8
4339,2010/11/17,3,26.4
4340,2010/11/18,1,27.3
4341,2010/11/19,0,28.2
4342,2010/11/20,37.2,26.9
4343,2010/11/21,0,28.3
4344,2010/11/22,0,28.7
4345,2010/11/23,1,28.3
4346,2010/11/24,7.2,26.8
4347,2010/11/25,25.2,26.3
4348,2010/11/26,0,27.2
4349,2010/11/27,0,28.3
4350,2010/11/28,0.8,27.9
4351,2010/11/29,30.2,26.3
4352,2010/11/30,9.4,26.8
4353,2010/12/1,0,27.5
4354,2010/12/2,85.8,26.5
4355,2010/12/3,15.6,26.2
4356,2010/12/4,1.4,26.4
4357,2010/12/5,0,27.8
4358,2010/12/6,8.4,26.9
4359,2010/12/7,0,27.4
4360,2010/12/8,2,27.4
4361,2010/12/9,0,26.9
4362,2010/12/10,0,27
4363,2010/12/11,2.6,27.9
4364,2010/12/12,0,28.3
4365,2010/12/13,4.2,26.9
4366,2010/12/14,0,27.5
4367,2010/12/15,29.4,26.6
4368,2010/12/16,0.6,26
4369,2010/12/17,0.6,26.5
4370,2010/12/18,3.8,26
4371,2010/12/19,0,26.4
4372,2010/12/20,0,27
4373,2010/12/21,0,27.4
4374,2010/12/22,12.4,26.6
4375,2010/12/23,0,26.3
4376,2010/12/24,0,26.8
4377,2010/12/25,12.8,26.4
4378,2010/12/26,0,27.1
4379,2010/12/27,0,27.2
4380,2010/12/28,1.8,25.3
4381,2010/12/29,0,26.3
4382,2010/12/30,0,25.6
4383,2010/12/31,0,26.5
4384,2011/1/1,0,27.4
4385,2011/1/2,0,27.9
4386,2011/1/3,12.6,26.1
4387,2011/1/4,0,27.3
4388,2011/1/5,77,27.1
4389,2011/1/6,23,25.2
4390,2011/1/7,0.4,25.1
4391,2011/1/8,0.2,26.2
4392,2011/1/9,3.6,26.6
4393,2011/1/10,27.6,24.9
4394,2011/1/11,0,25.3
4395,2011/1/12,0,26.5
4396,2011/1/13,0,27
4397,2011/1/14,0.2,26.1
4398,2011/1/15,0.6,26.5
4399,2011/1/16,0,27
4400,2011/1/17,16.4,25.5
4401,2011/1/18,0,26.3
4402,2011/1/19,0,26.8
4403,2011/1/20,2.2,26.6
4404,2011/1/21,0,26.5
4405,2011/1/22,0,27.1
4406,2011/1/23,0,27.3
4407,2011/1/24,0,27.8
4408,2011/1/25,16,26.5
4409,2011/1/26,19.6,25.9
4410,2011/1/27,0,27.1
4411,2011/1/28,15.6,26.4
4412,2011/1/29,52.8,25.9
4413,2011/1/30,216.2,23.6
4414,2011/1/31,29.2,24
4415,2011/2/1,0.8,25.7
4416,2011/2/2,1.4,26.2
4417,2011/2/3,0.6,26.5
4418,2011/2/4,0,26.6
4419,2011/2/5,0,26.6
4420,2011/2/6,0,26.6
4421,2011/2/7,0,26.4
4422,2011/2/8,0.4,26.6
4423,2011/2/9,0,26.9
4424,2011/2/10,0,27.5
4425,2011/2/11,0.2,27.1
4426,2011/2/12,0,27.8
4427,2011/2/13,0,27.7
4428,2011/2/14,0,27.6
4429,2011/2/15,0,27.7
4430,2011/2/16,0,27.8
4431,2011/2/17,0,28.3
4432,2011/2/18,0,27.8
4433,2011/2/19,1.8,27.4
4434,2011/2/20,0,27.4
4435,2011/2/21,0,28
4436,2011/2/22,0,27.7
4437,2011/2/23,0.4,27.9
4438,2011/2/24,17.4,27.6
4439,2011/2/25,0,27.8
4440,2011/2/26,0,28
4441,2011/2/27,0,27.6
4442,2011/2/28,0,26.9
4443,2011/3/1,0,27.2
4444,2011/3/2,0,27.6
4445,2011/3/3,9.4,27.2
4446,2011/3/4,17.2,26.3
4447,2011/3/5,0.8,27.6
4448,2011/3/6,14.4,26.9
4449,2011/3/7,54,27.3
4450,2011/3/8,0.2,26.3
4451,2011/3/9,1.6,26.4
4452,2011/3/10,30.2,25.4
4453,2011/3/11,0.2,24.9
4454,2011/3/12,24,26.7
4455,2011/3/13,0,27.4
4456,2011/3/14,15.6,25.8
4457,2011/3/15,0.8,26.5
4458,2011/3/16,8.2,27.2
4459,2011/3/17,4.2,25.6
4460,2011/3/18,0,27.3
4461,2011/3/19,31.2,26.4
4462,2011/3/20,1,26.7
4463,2011/3/21,10.8,27.3
4464,2011/3/22,0.4,25.7
4465,2011/3/23,0,27.4
4466,2011/3/24,0,28.2
4467,2011/3/25,0,29.2
4468,2011/3/26,0,28.8
4469,2011/3/27,21.8,27.4
4470,2011/3/28,3.6,27
4471,2011/3/29,0.2,27.9
4472,2011/3/30,0,28.8
4473,2011/3/31,6.8,28
4474,2011/4/1,0.8,27.9
4475,2011/4/2,0,27.5
4476,2011/4/3,4.4,28
4477,2011/4/4,0,27.5
4478,2011/4/5,61.8,27.3
4479,2011/4/6,0,28.1
4480,2011/4/7,0,28
4481,2011/4/8,0,28.1
4482,2011/4/9,38,27.4
4483,2011/4/10,22.8,27
4484,2011/4/11,0,26.7
4485,2011/4/12,0,28
4486,2011/4/13,0,27.9
4487,2011/4/14,33.2,27.2
4488,2011/4/15,0,28.3
4489,2011/4/16,48.2,27.1
4490,2011/4/17,0,28.4
4491,2011/4/18,0,27.9
4492,2011/4/19,0,28.6
4493,2011/4/20,3.4,26.6
4494,2011/4/21,0,27.8
4495,2011/4/22,0.4,28.2
4496,2011/4/23,0,28.5
4497,2011/4/24,0,28.8
4498,2011/4/25,0,28.6
4499,2011/4/26,0,28.9
4500,2011/4/27,1.6,28.1
4501,2011/4/28,0,28.9
4502,2011/4/29,2.2,27.9
4503,2011/4/30,1,27.6
4504,2011/5/1,1.6,27.2
4505,2011/5/2,1,26.1
4506,2011/5/3,34.2,27.5
4507,2011/5/4,17.8,27.2
4508,2011/5/5,0,28.5
4509,2011/5/6,0,29.4
4510,2011/5/7,0,29.4
4511,2011/5/8,0,30.1
4512,2011/5/9,0,30.4
4513,2011/5/10,6.6,29
4514,2011/5/11,1.8,29.7
4515,2011/5/12,4,27.9
4516,2011/5/13,11.2,28.3
4517,2011/5/14,1.6,27.5
4518,2011/5/15,0,28.6
4519,2011/5/16,0,28.4
4520,2011/5/17,0,28.6
4521,2011/5/18,0,28.5
4522,2011/5/19,0,28.8
4523,2011/5/20,2.2,28.4
4524,2011/5/21,0.8,28.1
4525,2011/5/22,0,28.9
4526,2011/5/23,0,29.4
4527,2011/5/24,4.6,29.4
4528,2011/5/25,13.4,27.8
4529,2011/5/26,0,28.9
4530,2011/5/27,24.2,27.8
4531,2011/5/28,0,28.6
4532,2011/5/29,0,28.5
4533,2011/5/30,0,29.3
4534,2011/5/31,2,28.1
4535,2011/6/1,0.2,27.5
4536,2011/6/2,0,28.8
4537,2011/6/3,0,29.3
4538,2011/6/4,82,28.6
4539,2011/6/5,29.6,26.1
4540,2011/6/6,4.2,26.4
4541,2011/6/7,0,29
4542,2011/6/8,1.6,29.6
4543,2011/6/9,0.2,27.1
4544,2011/6/10,0,29.1
4545,2011/6/11,13.8,26.9
4546,2011/6/12,0,28.3
4547,2011/6/13,1.6,28.7
4548,2011/6/14,0,28.7
4549,2011/6/15,8.6,29.8
4550,2011/6/16,0,27.7
4551,2011/6/17,6.4,29.3
4552,2011/6/18,0,27.6
4553,2011/6/19,0,28.7
4554,2011/6/20,0,29.3
4555,2011/6/21,0,29.6
4556,2011/6/22,28.4,28.9
4557,2011/6/23,0,27.4
4558,2011/6/24,0,28.9
4559,2011/6/25,3.8,28.6
4560,2011/6/26,0,29.2
4561,2011/6/27,0,29
4562,2011/6/28,0.8,28.6
4563,2011/6/29,6.8,28.5
4564,2011/6/30,25,25.7
4565,2011/7/1,0,28.6
4566,2011/7/2,0,29
4567,2011/7/3,0,28.3
4568,2011/7/4,0,28.6
4569,2011/7/5,0,29.2
4570,2011/7/6,0,29.3
4571,2011/7/7,0,29.3
4572,2011/7/8,0,29.3
4573,2011/7/9,0,29.2
4574,2011/7/10,0,28.6
4575,2011/7/11,7.6,29
4576,2011/7/12,0,27.9
4577,2011/7/13,0,29.3
4578,2011/7/14,0.4,29.2
4579,2011/7/15,10.6,27.2
4580,2011/7/16,0,26.8
4581,2011/7/17,0,28.4
4582,2011/7/18,0,28.8
4583,2011/7/19,0,29.2
4584,2011/7/20,0,29.3
4585,2011/7/21,1.4,29.1
4586,2011/7/22,15.6,27.4
4587,2011/7/23,0,28.3
4588,2011/7/24,30,29.2
4589,2011/7/25,0,27.8
4590,2011/7/26,0,28.6
4591,2011/7/27,11,28.2
4592,2011/7/28,0,28.9
4593,2011/7/29,0,29.1
4594,2011/7/30,0,29.1
4595,2011/7/31,0,29
4596,2011/8/1,0,28.8
4597,2011/8/2,0.4,28.8
4598,2011/8/3,1.4,28.4
4599,2011/8/4,13.2,26.1
4600,2011/8/5,0,27.9
4601,2011/8/6,0,28.2
4602,2011/8/7,10.8,26.9
4603,2011/8/8,0,28.1
4604,2011/8/9,0,28.7
4605,2011/8/10,0,28.8
4606,2011/8/11,0,28.6
4607,2011/8/12,0,28.4
4608,2011/8/13,0.4,28.2
4609,2011/8/14,0,28.4
4610,2011/8/15,14.6,25.5
4611,2011/8/16,0,27.4
4612,2011/8/17,0.2,27.9
4613,2011/8/18,0.4,28.2
4614,2011/8/19,0,28.9
4615,2011/8/20,0,28.3
4616,2011/8/21,0,28.3
4617,2011/8/22,0,28.8
4618,2011/8/23,0,28.2
4619,2011/8/24,0,28.9
4620,2011/8/25,30.2,28.6
4621,2011/8/26,3.4,26.6
4622,2011/8/27,3.8,25.9
4623,2011/8/28,0,27.8
4624,2011/8/29,0.4,26.7
4625,2011/8/30,2.2,26.7
4626,2011/8/31,0,28.3
4627,2011/9/1,0,28.8
4628,2011/9/2,0,28.9
4629,2011/9/3,1.2,27.7
4630,2011/9/4,10.2,28.1
4631,2011/9/5,3.6,28.3
4632,2011/9/6,0,28.5
4633,2011/9/7,0,28.6
4634,2011/9/8,0,28.5
4635,2011/9/9,0,28.9
4636,2011/9/10,40.4,27
4637,2011/9/11,0,27.3
4638,2011/9/12,0,28.3
4639,2011/9/13,0,28.8
4640,2011/9/14,6,28
4641,2011/9/15,0,27.1
4642,2011/9/16,0,28
4643,2011/9/17,0,27.5
4644,2011/9/18,0.4,27.6
4645,2011/9/19,2,26.7
4646,2011/9/20,26.4,26.3
4647,2011/9/21,3.8,27.1
4648,2011/9/22,1.8,25.5
4649,2011/9/23,0,28
4650,2011/9/24,0,28.7
4651,2011/9/25,20.4,28.9
4652,2011/9/26,0,26.6
4653,2011/9/27,9.6,27.9
4654,2011/9/28,0,27.3
4655,2011/9/29,6.4,28.8
4656,2011/9/30,4.2,27.9
4657,2011/10/1,3,28.2
4658,2011/10/2,0.6,27.1
4659,2011/10/3,17,28.8
4660,2011/10/4,9.4,25.3
4661,2011/10/5,0,27.3
4662,2011/10/6,8.8,27.3
4663,2011/10/7,9.6,27.1
4664,2011/10/8,17.6,27
4665,2011/10/9,0,27.2
4666,2011/10/10,11,27
4667,2011/10/11,18.4,26
4668,2011/10/12,8.8,25.9
4669,2011/10/13,0,27.8
4670,2011/10/14,0,28.6
4671,2011/10/15,0,28.9
4672,2011/10/16,0,28.6
4673,2011/10/17,3.8,28.1
4674,2011/10/18,0,27.6
4675,2011/10/19,9,26.5
4676,2011/10/20,0.8,26.1
4677,2011/10/21,0,26.5
4678,2011/10/22,4,26.9
4679,2011/10/23,0,27.4
4680,2011/10/24,0,28.4
4681,2011/10/25,1.4,27.7
4682,2011/10/26,22.8,26.6
4683,2011/10/27,54,25.6
4684,2011/10/28,0.8,27.6
4685,2011/10/29,0.6,27.7
4686,2011/10/30,0,28.5
4687,2011/10/31,15.4,26.8
4688,2011/11/1,0,27.2
4689,2011/11/2,0.8,26.5
4690,2011/11/3,2,26.4
4691,2011/11/4,1.6,25.9
4692,2011/11/5,37.6,27.5
4693,2011/11/6,0,26.9
4694,2011/11/7,0.4,28.3
4695,2011/11/8,0.4,27.3
4696,2011/11/9,0,28.3
4697,2011/11/10,11,27.6
4698,2011/11/11,24.8,27.5
4699,2011/11/12,8.4,26
4700,2011/11/13,9.4,26.5
4701,2011/11/14,22.4,26.2
4702,2011/11/15,0.4,27.2
4703,2011/11/16,68.4,26.4
4704,2011/11/17,4.6,27.3
4705,2011/11/18,11,26
4706,2011/11/19,19.4,26.9
4707,2011/11/20,23.6,27.3
4708,2011/11/21,15.2,27
4709,2011/11/22,0.8,27.8
4710,2011/11/23,21.4,26.5
4711,2011/11/24,8.4,26.8
4712,2011/11/25,0,27.5
4713,2011/11/26,2.2,28.5
4714,2011/11/27,0,27.8
4715,2011/11/28,78.6,26.6
4716,2011/11/29,0,27.1
4717,2011/11/30,5,27.8
4718,2011/12/1,5.8,26.8
4719,2011/12/2,11.4,25.2
4720,2011/12/3,7,25.9
4721,2011/12/4,27.4,26.4
4722,2011/12/5,0,26.1
4723,2011/12/6,0,27.6
4724,2011/12/7,0,27.6
4725,2011/12/8,40.4,26.9
4726,2011/12/9,26.2,27
4727,2011/12/10,0,27.6
4728,2011/12/11,8.2,25.1
4729,2011/12/12,0.2,26
4730,2011/12/13,0,27.4
4731,2011/12/14,0,27.7
4732,2011/12/15,0,27.6
4733,2011/12/16,11.6,27.1
4734,2011/12/17,9.6,26.6
4735,2011/12/18,87.4,26.3
4736,2011/12/19,35.6,25
4737,2011/12/20,0.6,26
4738,2011/12/21,0.2,27
4739,2011/12/22,1.4,25.5
4740,2011/12/23,2.2,26.4
4741,2011/12/24,8,26.9
4742,2011/12/25,0.2,26.1
4743,2011/12/26,0,27
4744,2011/12/27,0.6,27.1
4745,2011/12/28,0.4,26.2
4746,2011/12/29,0.2,26
4747,2011/12/30,0,26.9
4748,2011/12/31,0,27.3
4749,2012/1/1,0.6,27.2
4750,2012/1/2,0,27.7
4751,2012/1/3,0,27.6
4752,2012/1/4,0,27.4
4753,2012/1/5,0,27
4754,2012/1/6,0,27.3
4755,2012/1/7,1.8,27
4756,2012/1/8,26.2,24.8
4757,2012/1/9,1.2,25.6
4758,2012/1/10,2.4,25.3
4759,2012/1/11,5.6,26
4760,2012/1/12,0.8,26.1
4761,2012/1/13,0,26.6
4762,2012/1/14,15.8,27
4763,2012/1/15,0,27
4764,2012/1/16,0,27.6
4765,2012/1/17,2,27.5
4766,2012/1/18,0,26.8
4767,2012/1/19,0,27.6
4768,2012/1/20,10.6,25.9
4769,2012/1/21,11.8,26.4
4770,2012/1/22,3.6,26.6
4771,2012/1/23,5.4,25.6
4772,2012/1/24,0,26.2
4773,2012/1/25,0,27.3
4774,2012/1/26,0,27
4775,2012/1/27,0.6,27
4776,2012/1/28,0,26.2
4777,2012/1/29,2.6,26.9
